web-scraper-order,web-scraper-start-url,Data004,Data004-href,Noms,Prix,Adresse,Image-src
"1739066939-390","https://sn.coinafrique.com/categorie/autres-animaux?page=1","vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-4878570","vache","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg"
"1739066942-391","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Œufs de caille","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880849","Œufs de caille","3 000 CFA","Thies, Sénégal",""
"1739066944-392","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Œufs de caille","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880858","Œufs de caille","3 000 CFA","Thies, Sénégal",""
"1739066947-393","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Autruche","https://sn.coinafrique.com/annonce/autres-animaux/autruche-4885138","Autruche","750 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885138_uploaded_image1_1723173640.jpg"
"1739066950-394","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons persans chinchillas purs","https://sn.coinafrique.com/annonce/autres-animaux/chatons-persans-chinchillas-purs-4888897","Chatons persans chinchillas purs","550 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4888897_uploaded_image1_1723397770.jpg"
"1739066952-395","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-4895608","Bœufs","Prix sur demande","Niaga, Sénégal",""
"1739066955-396","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Poisson Aquarium","https://sn.coinafrique.com/annonce/autres-animaux/poisson-aquarium-4898597","Poisson Aquarium","8 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg"
"1739066957-397","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquets","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-4903200","Perroquets","50 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138284_uploaded_image1_1737038687.jpg"
"1739066960-398","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Dinde rouge Ardenne","https://sn.coinafrique.com/annonce/autres-animaux/dinde-rouge-ardenne-4917420","Dinde rouge Ardenne","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4917420_uploaded_image1_1724966404.jpg"
"1739066962-399","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Poussins de canard","https://sn.coinafrique.com/annonce/autres-animaux/poussins-de-canard-4917429","Poussins de canard","2 500 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4917429_uploaded_image1_1724966703.jpg"
"1739066965-400","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons","https://sn.coinafrique.com/annonce/autres-animaux/chatons-4922546","Chatons","Prix sur demande","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg"
"1739066967-401","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat","https://sn.coinafrique.com/annonce/autres-animaux/chat-4928423","Chat","350 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4928423_uploaded_image1_1725508257.jpg"
"1739066969-402","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Persan Peaky Face","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-peaky-face-4941927","Chaton Persan Peaky Face","590 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4941927_uploaded_image1_1726184064.jpg"
"1739066972-403","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Pintade noire","https://sn.coinafrique.com/annonce/autres-animaux/pintade-noire-4942157","Pintade noire","800 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4942157_uploaded_image1_1726204107.jpg"
"1739066975-404","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton","https://sn.coinafrique.com/annonce/autres-animaux/chaton-4956743","Chaton","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4956743_uploaded_image1_1727042864.jpg"
"1739066977-405","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cailles de chair","https://sn.coinafrique.com/annonce/autres-animaux/cailles-de-chair-4957482","Cailles de chair","2 500 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4957482_uploaded_image1_1727090624.jpg"
"1739066980-406","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Hamster","https://sn.coinafrique.com/annonce/autres-animaux/hamster-4962365","Hamster","10 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4962365_uploaded_image1_1727302829.jpg"
"1739066982-407","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Œufs de caille","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4962446","Œufs de caille","4 500 CFA","Mbour, Sénégal",""
"1739066985-408","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquet","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4967605","Perroquet","399 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4967605_uploaded_image1_1727643698.jpg"
"1739066987-409","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bleus","https://sn.coinafrique.com/annonce/autres-animaux/bleus-4974963","Bleus","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4974963_uploaded_image1_1727962840.jpg"
"1739066990-410","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Tortue","https://sn.coinafrique.com/annonce/autres-animaux/tortue-4976748","Tortue","35 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4976748_uploaded_image1_1728036550.jpg"
"1739066992-411","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Boeuf","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4995019","Boeuf","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4995019_uploaded_image1_1729000242.jpg"
"1739066995-412","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-4996496","Bœuf","700 000 CFA","Keur Massar, Sénégal",""
"1739066997-413","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Siamois","https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-4997392","Chat Siamois","170 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4997392_uploaded_image2_1729102102.jpeg"
"1739067000-414","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Couple dinde","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-5001804","Couple dinde","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5001804_uploaded_image1_1729346440.jpg"
"1739067002-415","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Caille","https://sn.coinafrique.com/annonce/autres-animaux/caille-5001807","Caille","1 500 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5001807_uploaded_image1_1729346954.jpg"
"1739067004-416","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chèvre","https://sn.coinafrique.com/annonce/autres-animaux/chevre-5009683","Chèvre","60 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5009683_uploaded_image1_1729789010.jpg"
"1739067007-417","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton de 1 mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-de-1-mois-5017864","Chaton de 1 mois","20 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg"
"1739067009-418","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-5022926","Bœuf","300 000 CFA","Biscuiterie, Dakar, Sénégal",""
"1739067012-419","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Couples Dindons","https://sn.coinafrique.com/annonce/autres-animaux/couples-dindons-5034401","Couples Dindons","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5034401_uploaded_image2_1731090945.jpeg"
"1739067015-420","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Dindes","https://sn.coinafrique.com/annonce/autres-animaux/dindes-5035473","Dindes","25 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5035473_uploaded_image1_1731162862.jpg"
"1739067017-421","https://sn.coinafrique.com/categorie/autres-animaux?page=1","British et scottish pure race","https://sn.coinafrique.com/annonce/autres-animaux/british-et-scottish-pure-race-5041101","British et scottish pure race","650 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5041101_uploaded_image1_1731465886.jpg"
"1739067020-422","https://sn.coinafrique.com/categorie/autres-animaux?page=1","persan pure race","https://sn.coinafrique.com/annonce/autres-animaux/persan-pure-race-5041103","persan pure race","400 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg"
"1739067022-423","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Himalayen","https://sn.coinafrique.com/annonce/autres-animaux/himalayen-5041105","Himalayen","265 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5041105_uploaded_image1_1731466674.jpg"
"1739067025-424","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Mondain","https://sn.coinafrique.com/annonce/autres-animaux/mondain-5041931","Mondain","140 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5041931_uploaded_image1_1731508632.jpg"
"1739067027-425","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-5042261","Bœufs","800 000 CFA","Keur Massar, Sénégal",""
"1739067030-426","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Persan","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-5050095","Chat Persan","400 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg"
"1739067032-427","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-5054268","Bœuf","800 000 CFA","Mbao, Dakar, Sénégal",""
"1739067035-428","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-5054269","Bœuf","800 000 CFA","Mbao, Dakar, Sénégal",""
"1739067037-429","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Tortues terrestres","https://sn.coinafrique.com/annonce/autres-animaux/tortues-terrestres-5066823","Tortues terrestres","35 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5066823_uploaded_image1_1732865161.jpg"
"1739067039-430","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Poissons Aquarium","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-5068623","Poissons Aquarium","8 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5068623_uploaded_image1_1732965550.jpg"
"1739067042-431","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Siamois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-5092278","Chaton Siamois","235 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1739067044-432","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton","https://sn.coinafrique.com/annonce/autres-animaux/chaton-5096028","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1739067048-433","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-5103176","Perruches ondulées","20 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138284_uploaded_image1_1737038687.jpg"
"1739067050-434","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Siamois","https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-5103325","Chat Siamois","200 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5103325_uploaded_image1_1734893890.jpg"
"1739067053-435","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquets","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-5125396","Perroquets","15 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5125396_uploaded_image1_1736351628.jpg"
"1739067060-436","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquet perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-perruches-ondulees-5138284","Perroquet perruches ondulées","20 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138284_uploaded_image1_1737038687.jpg"
